OID_,IN_FID,Cnt_IN_FID,Ave_COUNT
,1064,8,12.750000000000000
,1065,8,9.875000000000000
,1066,8,22.375000000000000
,1067,8,19.250000000000000
,1068,8,16.375000000000000
,1069,8,5.250000000000000
,1070,8,4.875000000000000
,1071,8,6.500000000000000
,1072,8,7.625000000000000
,1073,8,4.750000000000000
,1074,8,3.375000000000000
,1075,8,1.250000000000000
,1076,8,1.125000000000000
,1077,8,2.000000000000000
,1078,8,2.250000000000000
,1079,8,2.000000000000000
,1080,8,2.125000000000000
,1081,8,2.250000000000000
,1082,8,2.875000000000000
,1083,8,3.875000000000000
,1084,8,2.875000000000000
,1085,8,5.625000000000000
,1086,8,3.875000000000000
,1087,8,5.500000000000000
,1088,8,3.500000000000000
,1089,8,4.375000000000000
,1090,8,4.125000000000000
,1091,8,4.250000000000000
,1092,8,5.375000000000000
,1093,8,5.625000000000000
,1094,8,5.000000000000000
,1095,8,11.500000000000000
,1096,8,12.750000000000000
,1097,8,17.125000000000000
,1098,8,15.625000000000000
,1099,8,13.125000000000000
,1100,8,9.750000000000000
,1101,8,7.250000000000000
,1102,8,10.875000000000000
,1103,8,12.625000000000000
,1104,8,21.500000000000000
,1105,8,17.125000000000000
,1106,8,16.625000000000000
,1107,8,9.000000000000000
,1108,8,7.500000000000000
,1109,8,7.250000000000000
,1110,8,8.375000000000000
,1111,8,7.000000000000000
,1112,8,4.375000000000000
,1113,8,4.750000000000000
,1114,8,4.250000000000000
,1115,8,6.500000000000000
,1116,8,3.250000000000000
,1117,8,4.875000000000000
,1118,8,3.250000000000000
,1119,8,4.000000000000000
,1120,8,5.875000000000000
,1121,8,5.500000000000000
,1122,8,7.000000000000000
,1123,8,8.375000000000000
,1124,8,7.875000000000000
,1125,8,11.875000000000000
,1126,8,14.875000000000000
,1127,8,19.375000000000000
,1128,8,16.000000000000000
,1129,8,10.000000000000000
,1130,8,11.125000000000000
,1131,8,7.750000000000000
,1132,8,8.125000000000000
,1133,8,7.375000000000000
,1134,8,18.250000000000000
,1135,8,19.875000000000000
,1136,8,22.875000000000000
,1137,8,14.375000000000000
,1138,8,15.000000000000000
,1139,8,12.875000000000000
,1140,8,8.875000000000000
,1141,8,7.250000000000000
,1142,8,8.750000000000000
,1143,8,5.500000000000000
,1144,8,2.750000000000000
,1145,8,6.000000000000000
,1146,8,3.250000000000000
,1147,8,4.125000000000000
,1148,8,2.625000000000000
,1149,8,2.750000000000000
,1150,8,4.375000000000000
,1151,8,3.000000000000000
,1152,8,6.875000000000000
,1153,8,5.375000000000000
,1154,8,5.000000000000000
,1155,8,8.625000000000000
,1156,8,12.875000000000000
,1157,8,15.000000000000000
,1158,8,14.625000000000000
,1159,8,6.375000000000000
,1160,8,7.250000000000000
,1161,8,2.375000000000000
,1162,8,8.125000000000000
,1163,8,6.750000000000000
,1164,8,13.500000000000000
,1165,8,11.875000000000000
,1166,8,22.125000000000000
,1167,8,15.250000000000000
,1168,8,14.750000000000000
,1169,8,9.000000000000000
,1170,8,6.375000000000000
,1171,8,7.875000000000000
,1172,8,4.000000000000000
,1173,8,2.375000000000000
,1174,8,3.375000000000000
,1175,8,1.250000000000000
,1176,8,2.500000000000000
,1177,8,1.500000000000000
,1178,8,2.125000000000000
,1179,8,4.375000000000000
,1180,8,6.125000000000000
,1181,8,10.125000000000000
,1182,8,9.375000000000000
,1183,8,7.250000000000000
,1184,8,7.375000000000000
,1185,8,10.750000000000000
,1186,8,10.125000000000000
,1187,8,10.625000000000000
,1188,8,2.875000000000000
,1189,8,5.375000000000000
,1190,8,4.875000000000000
,1191,8,10.250000000000000
,1192,8,10.875000000000000
,1193,8,17.000000000000000
,1194,8,14.750000000000000
,1195,8,21.000000000000000
,1196,8,15.250000000000000
,1197,8,16.250000000000000
,1198,8,7.625000000000000
,1199,8,5.625000000000000
,1200,8,2.750000000000000
,1201,8,0.750000000000000
,1202,8,0.125000000000000
,1203,8,0.875000000000000
,1204,8,0.500000000000000
,1205,8,1.250000000000000
,1206,8,4.000000000000000
,1207,8,7.125000000000000
,1208,8,9.875000000000000
,1209,8,9.750000000000000
,1210,8,6.750000000000000
,1211,8,4.500000000000000
,1212,8,6.250000000000000
,1213,8,5.125000000000000
,1214,8,4.625000000000000
,1215,8,0.250000000000000
,1216,8,1.500000000000000
,1217,8,2.625000000000000
,1218,8,7.875000000000000
,1219,8,8.250000000000000
,1220,8,11.375000000000000
,1221,8,12.125000000000000
,1222,8,14.125000000000000
,1223,8,12.750000000000000
,1224,8,10.750000000000000
,1225,8,7.250000000000000
,1226,8,5.375000000000000
,1227,8,0.625000000000000
,1228,8,0.625000000000000
,1229,8,0.125000000000000
,1230,8,0.375000000000000
,1231,8,0.375000000000000
,1232,8,0.750000000000000
,1233,8,2.625000000000000
,1234,8,4.500000000000000
,1235,8,8.750000000000000
,1236,8,7.375000000000000
,1237,8,6.375000000000000
,1238,8,3.625000000000000
,1239,8,3.250000000000000
,1240,8,2.875000000000000
,1241,8,2.125000000000000
,1242,8,0.250000000000000
,1243,8,0.625000000000000
,1244,8,1.000000000000000
,1245,8,7.875000000000000
,1246,8,11.750000000000000
,1247,8,16.250000000000000
,1248,8,14.875000000000000
,1249,8,13.500000000000000
,1250,8,13.750000000000000
,1251,8,10.125000000000000
,1252,8,8.000000000000000
,1253,8,0.000000000000000
,1254,8,0.250000000000000
,1255,8,0.125000000000000
,1256,8,0.250000000000000
,1257,8,0.500000000000000
,1258,8,2.500000000000000
,1259,8,4.500000000000000
,1260,8,7.000000000000000
,1261,8,6.500000000000000
,1262,8,5.625000000000000
,1263,8,5.625000000000000
,1264,8,5.000000000000000
,1265,8,4.625000000000000
,1266,8,2.375000000000000
,1267,8,2.375000000000000
,1268,8,3.000000000000000
,1269,8,3.500000000000000
,1270,8,5.500000000000000
,1271,8,7.125000000000000
,1272,8,16.250000000000000
,1273,8,20.000000000000000
,1274,8,18.500000000000000
,1275,8,12.875000000000000
,1276,8,9.000000000000000
,1277,8,0.875000000000000
,1278,8,1.875000000000000
,1279,8,3.625000000000000
,1280,8,3.250000000000000
,1281,8,3.125000000000000
,1282,8,1.750000000000000
,1283,8,2.125000000000000
,1284,8,1.500000000000000
,1285,8,2.500000000000000
,1286,8,2.000000000000000
,1287,8,4.500000000000000
,1288,8,5.000000000000000
,1289,8,5.750000000000000
,1290,8,4.500000000000000
,1291,8,6.250000000000000
,1292,8,5.625000000000000
,1293,8,6.750000000000000
,1294,8,7.000000000000000
,1295,8,10.000000000000000
,1296,8,14.750000000000000
,1297,8,14.625000000000000
,1298,8,12.500000000000000
,1299,8,10.750000000000000
,1300,8,11.500000000000000
,1301,8,2.250000000000000
,1302,8,3.375000000000000
,1303,8,6.500000000000000
,1304,8,4.625000000000000
,1305,8,6.250000000000000
,1306,8,3.625000000000000
,1307,8,3.750000000000000
,1308,8,2.500000000000000
,1309,8,2.500000000000000
,1310,8,2.375000000000000
,1311,8,4.000000000000000
,1312,8,5.250000000000000
,1313,8,4.750000000000000
,1314,8,5.375000000000000
,1315,8,7.750000000000000
,1316,8,6.500000000000000
,1317,8,8.250000000000000
,1318,8,6.625000000000000
,1319,8,8.500000000000000
,1320,8,13.375000000000000
,1321,8,14.375000000000000
,1322,8,11.000000000000000
,1323,8,8.875000000000000
,1324,8,4.125000000000000
,1325,8,7.625000000000000
,1326,8,12.375000000000000
,1327,8,12.000000000000000
,1328,8,12.750000000000000
,1329,8,12.125000000000000
,1330,8,10.500000000000000
,1331,8,6.750000000000000
,1332,8,3.625000000000000
,1333,8,3.000000000000000
,1334,8,2.875000000000000
,1335,8,3.500000000000000
,1336,8,3.250000000000000
,1337,8,4.375000000000000
,1338,8,6.750000000000000
,1339,8,7.375000000000000
,1340,8,7.125000000000000
,1341,8,7.250000000000000
,1342,8,8.875000000000000
,1343,8,9.375000000000000
,1344,8,6.250000000000000
,1345,8,2.250000000000000
,1346,8,6.625000000000000
,1347,8,6.000000000000000
,1348,8,9.000000000000000
,1349,8,11.750000000000000
,1350,8,15.875000000000000
,1351,8,16.625000000000000
,1352,8,17.125000000000000
,1353,8,15.000000000000000
,1354,8,12.875000000000000
,1355,8,9.500000000000000
,1356,8,8.000000000000000
,1357,8,5.500000000000000
,1358,8,3.000000000000000
,1359,8,1.875000000000000
,1360,8,2.375000000000000
,1361,8,2.875000000000000
,1362,8,3.500000000000000
,1363,8,3.125000000000000
,1364,8,5.000000000000000
,1365,8,6.375000000000000
,1366,8,6.500000000000000
,1367,8,4.875000000000000
,1368,8,1.625000000000000
,1369,8,1.125000000000000
,1370,8,9.250000000000000
,1371,8,11.125000000000000
,1372,8,17.875000000000000
,1373,8,20.250000000000000
,1374,8,22.125000000000000
,1375,8,23.750000000000000
,1376,8,21.250000000000000
,1377,8,16.500000000000000
,1378,8,11.000000000000000
,1379,8,9.750000000000000
,1380,8,9.125000000000000
,1381,8,7.375000000000000
,1382,8,4.250000000000000
,1383,8,3.625000000000000
,1384,8,3.250000000000000
,1385,8,4.500000000000000
,1386,8,3.500000000000000
,1387,8,6.750000000000000
,1388,8,8.875000000000000
,1389,8,9.625000000000000
,1390,8,5.500000000000000
,1391,8,1.375000000000000
,1392,8,0.750000000000000
,1393,8,7.500000000000000
,1394,8,10.000000000000000
,1395,8,17.000000000000000
,1396,8,21.875000000000000
,1397,8,25.875000000000000
,1398,8,22.875000000000000
,1399,8,20.000000000000000
,1400,8,12.500000000000000
,1401,8,12.250000000000000
,1402,8,11.625000000000000
,1403,8,9.375000000000000
,1404,8,11.000000000000000
,1405,8,8.500000000000000
,1406,8,8.375000000000000
,1407,8,5.750000000000000
,1408,8,5.125000000000000
,1409,8,3.250000000000000
,1410,8,5.625000000000000
,1411,8,5.500000000000000
,1412,8,6.250000000000000
,1413,8,5.250000000000000
,1414,8,1.500000000000000
,1415,8,1.000000000000000
,1416,8,10.875000000000000
,1417,8,11.625000000000000
,1418,8,22.000000000000000
,1419,8,25.625000000000000
,1420,8,30.250000000000000
,1421,8,24.375000000000000
,1422,8,22.250000000000000
,1423,8,11.750000000000000
,1424,8,8.250000000000000
,1425,8,7.250000000000000
,1426,8,7.125000000000000
,1427,8,9.625000000000000
,1428,8,9.875000000000000
,1429,8,12.000000000000000
,1430,8,11.000000000000000
,1431,8,8.125000000000000
,1432,8,6.750000000000000
,1433,8,8.000000000000000
,1434,8,10.500000000000000
,1435,8,6.875000000000000
,1436,8,5.875000000000000
,1437,8,1.000000000000000
,1438,8,0.875000000000000
,1439,8,6.000000000000000
,1440,8,2.375000000000000
,1441,8,2.500000000000000
,1442,8,1.625000000000000
,1443,8,2.625000000000000
,1444,8,2.750000000000000
,1445,8,6.750000000000000
,1446,8,11.500000000000000
,1447,8,23.625000000000000
,1448,8,26.000000000000000
,1449,8,29.750000000000000
,1450,8,26.750000000000000
,1451,8,24.500000000000000
,1452,8,14.750000000000000
,1453,8,10.000000000000000
,1454,8,6.625000000000000
,1455,8,7.000000000000000
,1456,8,8.750000000000000
,1457,8,11.875000000000000
,1458,8,13.250000000000000
,1459,8,10.250000000000000
,1460,8,9.125000000000000
,1461,8,11.500000000000000
,1462,8,9.875000000000000
,1463,8,18.500000000000000
,1464,8,11.250000000000000
,1465,8,9.625000000000000
,1466,8,1.125000000000000
,1467,8,0.750000000000000
,1468,8,5.000000000000000
,1469,8,5.250000000000000
,1470,8,6.375000000000000
,1471,8,6.875000000000000
,1472,8,7.625000000000000
,1473,8,6.625000000000000
,1474,8,11.500000000000000
,1475,8,16.625000000000000
,1476,8,26.625000000000000
,1477,8,30.125000000000000
,1478,8,32.125000000000000
,1479,8,29.625000000000000
,1480,8,28.875000000000000
,1481,8,21.500000000000000
,1482,8,17.250000000000000
,1483,8,6.125000000000000
,1484,8,6.000000000000000
,1485,8,5.500000000000000
,1486,8,5.875000000000000
,1487,8,10.375000000000000
,1488,8,8.125000000000000
,1489,8,7.375000000000000
,1490,8,8.750000000000000
,1491,8,9.375000000000000
,1492,8,19.500000000000000
,1493,8,9.125000000000000
,1494,8,13.000000000000000
,1495,8,1.250000000000000
,1496,8,1.250000000000000
,1497,8,3.250000000000000
,1498,8,10.125000000000000
,1499,8,9.500000000000000
,1500,8,14.375000000000000
,1501,8,17.250000000000000
,1502,8,15.875000000000000
,1503,8,21.125000000000000
,1504,8,26.125000000000000
,1505,8,30.250000000000000
,1506,8,28.625000000000000
,1507,8,25.750000000000000
,1508,8,25.750000000000000
,1509,8,30.125000000000000
,1510,8,20.625000000000000
,1511,8,21.000000000000000
,1512,8,12.750000000000000
,1513,8,14.125000000000000
,1514,8,9.625000000000000
,1515,8,5.875000000000000
,1516,8,7.375000000000000
,1517,8,5.000000000000000
,1518,8,11.000000000000000
,1519,8,14.500000000000000
,1520,8,22.250000000000000
,1521,8,26.875000000000000
,1522,8,20.000000000000000
,1523,8,15.375000000000000
,1524,8,9.500000000000000
,1525,8,17.625000000000000
,1526,8,21.250000000000000
,1527,8,26.375000000000000
,1528,8,26.625000000000000
,1529,8,25.000000000000000
,1530,8,27.875000000000000
,1531,8,33.000000000000000
,1532,8,32.500000000000000
,1533,8,31.875000000000000
,1534,8,26.625000000000000
,1535,8,22.125000000000000
,1536,8,28.875000000000000
,1537,8,20.750000000000000
,1538,8,23.125000000000000
,1539,8,16.000000000000000
,1540,8,16.625000000000000
,1541,8,12.250000000000000
,1542,8,7.500000000000000
,1543,8,6.500000000000000
,1544,8,5.500000000000000
,1545,8,10.375000000000000
,1546,8,10.000000000000000
,1547,8,27.875000000000000
,1548,8,29.750000000000000
,1549,8,27.250000000000000
,1550,8,19.000000000000000
,1551,8,11.625000000000000
,1552,8,20.000000000000000
,1553,8,23.750000000000000
,1554,8,30.500000000000000
,1555,8,25.750000000000000
,1556,8,26.750000000000000
,1557,8,25.875000000000000
,1558,8,28.500000000000000
,1559,8,26.375000000000000
,1560,8,21.875000000000000
,1561,8,19.500000000000000
,1562,8,14.875000000000000
,1563,8,19.500000000000000
,1564,8,12.000000000000000
,1565,8,16.875000000000000
,1566,8,13.500000000000000
,1567,8,18.000000000000000
,1568,8,13.500000000000000
,1569,8,7.500000000000000
,1570,8,7.125000000000000
,1571,8,8.000000000000000
,1572,8,11.750000000000000
,1573,8,16.750000000000000
,1574,8,32.625000000000000
,1575,8,32.375000000000000
,1576,8,34.750000000000000
,1577,8,20.250000000000000
,1578,8,16.250000000000000
,1579,8,15.000000000000000
,1580,8,24.375000000000000
,1581,8,24.500000000000000
,1582,8,31.875000000000000
,1583,8,23.875000000000000
,1584,8,21.125000000000000
,1585,8,17.875000000000000
,1586,8,17.750000000000000
,1587,8,19.375000000000000
,1588,8,20.125000000000000
,1589,8,19.000000000000000
,1590,8,17.500000000000000
,1591,8,16.625000000000000
,1592,8,9.125000000000000
,1593,8,11.125000000000000
,1594,8,9.750000000000000
,1595,8,12.750000000000000
,1596,8,9.500000000000000
,1597,8,9.250000000000000
,1598,8,7.500000000000000
,1599,8,6.500000000000000
,1600,8,7.500000000000000
,1601,8,11.375000000000000
,1602,8,28.875000000000000
,1603,8,34.750000000000000
,1604,8,33.750000000000000
,1605,8,17.500000000000000
,1606,8,15.375000000000000
,1607,8,14.375000000000000
,1608,8,21.750000000000000
,1609,8,24.125000000000000
,1610,8,30.375000000000000
,1611,8,21.625000000000000
,1612,8,14.250000000000000
,1613,8,9.750000000000000
,1614,8,10.000000000000000
,1615,8,17.625000000000000
,1616,8,22.250000000000000
,1617,8,25.125000000000000
,1618,8,20.750000000000000
,1619,8,15.250000000000000
,1620,8,7.750000000000000
,1621,8,6.000000000000000
,1622,8,5.250000000000000
,1623,8,7.750000000000000
,1624,8,7.875000000000000
,1625,8,8.750000000000000
,1626,8,7.625000000000000
,1627,8,7.375000000000000
,1628,8,5.750000000000000
,1629,8,7.375000000000000
,1630,8,21.250000000000000
,1631,8,30.250000000000000
,1632,8,31.375000000000000
,1633,8,19.250000000000000
,1634,8,5.125000000000000
,1635,8,4.375000000000000
,1636,8,3.375000000000000
,1637,8,16.500000000000000
,1638,8,19.875000000000000
,1639,8,23.750000000000000
,1640,8,24.875000000000000
,1641,8,19.625000000000000
,1642,8,13.250000000000000
,1643,8,9.000000000000000
,1644,8,11.500000000000000
,1645,8,19.750000000000000
,1646,8,24.250000000000000
,1647,8,28.625000000000000
,1648,8,18.250000000000000
,1649,8,16.625000000000000
,1650,8,9.000000000000000
,1651,8,6.750000000000000
,1652,8,4.750000000000000
,1653,8,5.125000000000000
,1654,8,5.125000000000000
,1655,8,7.125000000000000
,1656,8,5.500000000000000
,1657,8,5.125000000000000
,1658,8,6.125000000000000
,1659,8,8.875000000000000
,1660,8,16.625000000000000
,1661,8,23.250000000000000
,1662,8,20.875000000000000
,1663,8,21.750000000000000
,1664,8,5.875000000000000
,1665,8,4.375000000000000
,1666,8,4.375000000000000
,1667,8,16.500000000000000
,1668,8,19.125000000000000
,1669,8,24.125000000000000
,1670,8,25.750000000000000
,1671,8,17.375000000000000
,1672,8,11.500000000000000
,1673,8,9.250000000000000
,1674,8,18.125000000000000
,1675,8,27.375000000000000
,1676,8,30.875000000000000
,1677,8,28.125000000000000
,1678,8,20.375000000000000
,1679,8,19.000000000000000
,1680,8,11.375000000000000
,1681,8,14.250000000000000
,1682,8,9.750000000000000
,1683,8,7.875000000000000
,1684,8,10.125000000000000
,1685,8,11.375000000000000
,1686,8,10.125000000000000
,1687,8,7.000000000000000
,1688,8,8.375000000000000
,1689,8,10.250000000000000
,1690,8,23.375000000000000
,1691,8,25.875000000000000
,1692,8,20.375000000000000
,1693,8,15.750000000000000
,1694,8,13.750000000000000
,1695,8,17.250000000000000
,1696,8,22.375000000000000
,1697,8,22.250000000000000
,1698,8,16.500000000000000
,1699,8,11.500000000000000
,1700,8,15.000000000000000
,1701,8,21.625000000000000
,1702,8,24.625000000000000
,1703,8,23.625000000000000
,1704,8,19.625000000000000
,1705,8,11.875000000000000
,1706,8,16.250000000000000
,1707,8,12.625000000000000
,1708,8,15.500000000000000
,1709,8,14.000000000000000
,1710,8,11.875000000000000
,1711,8,13.375000000000000
,1712,8,5.375000000000000
,1713,8,7.500000000000000
,1714,8,7.625000000000000
,1715,8,11.000000000000000
,1716,8,15.500000000000000
,1717,8,19.750000000000000
,1718,8,13.250000000000000
,1719,8,17.750000000000000
,1720,8,20.000000000000000
,1721,8,1.625000000000000
,1722,8,1.750000000000000
,1723,8,2.625000000000000
,1724,8,4.250000000000000
,1725,8,5.500000000000000
,1726,8,8.625000000000000
,1727,8,13.875000000000000
,1728,8,16.500000000000000
,1729,8,13.500000000000000
,1730,8,13.500000000000000
,1731,8,6.500000000000000
,1732,8,13.250000000000000
,1733,8,15.750000000000000
,1734,8,21.375000000000000
,1735,8,17.125000000000000
,1736,8,14.625000000000000
,1737,8,9.375000000000000
,1738,8,14.500000000000000
,1739,8,12.625000000000000
,1740,8,13.875000000000000
,1741,8,14.875000000000000
,1742,8,7.750000000000000
,1743,8,14.000000000000000
,1744,8,9.500000000000000
,1745,8,8.625000000000000
,1746,8,7.500000000000000
,1747,8,8.000000000000000
,1748,8,15.000000000000000
,1749,8,15.625000000000000
,1750,8,14.375000000000000
,1751,8,10.875000000000000
,1752,8,1.750000000000000
,1753,8,1.500000000000000
,1754,8,2.000000000000000
,1755,8,3.375000000000000
,1756,8,5.375000000000000
,1757,8,6.625000000000000
,1758,8,10.250000000000000
,1759,8,13.875000000000000
,1760,8,13.500000000000000
,1761,8,11.875000000000000
,1762,8,7.625000000000000
,1763,8,13.625000000000000
,1764,8,14.250000000000000
,1765,8,17.750000000000000
,1766,8,15.375000000000000
,1767,8,12.750000000000000
,1768,8,11.125000000000000
,1769,8,12.000000000000000
,1770,8,11.125000000000000
,1771,8,12.625000000000000
,1772,8,13.625000000000000
,1773,8,9.625000000000000
,1774,8,10.250000000000000
,1775,8,3.250000000000000
,1776,8,3.875000000000000
,1777,8,6.750000000000000
,1778,8,8.125000000000000
,1779,8,10.875000000000000
,1780,8,7.250000000000000
,1781,8,5.500000000000000
,1782,8,8.250000000000000
,1783,8,2.250000000000000
,1784,8,2.500000000000000
,1785,8,2.375000000000000
,1786,8,3.250000000000000
,1787,8,3.875000000000000
,1788,8,5.500000000000000
,1789,8,8.000000000000000
,1790,8,8.125000000000000
,1791,8,8.000000000000000
,1792,8,7.625000000000000
,1793,8,8.250000000000000
,1794,8,6.500000000000000
,1795,8,8.625000000000000
,1796,8,9.250000000000000
,1797,8,10.125000000000000
,1798,8,11.000000000000000
,1799,8,10.250000000000000
,1800,8,9.500000000000000
,1801,8,10.000000000000000
,1802,8,9.875000000000000
,1803,8,8.625000000000000
,1804,8,5.375000000000000
,1805,8,3.625000000000000
,1806,8,5.500000000000000
,1807,8,4.875000000000000
,1808,8,5.000000000000000
,1809,8,4.125000000000000
,1810,8,4.125000000000000
,1811,8,4.875000000000000
,1812,8,3.750000000000000
,1813,8,5.500000000000000
,1814,8,2.250000000000000
,1815,8,2.250000000000000
,1816,8,1.750000000000000
,1817,8,2.375000000000000
,1818,8,3.500000000000000
,1819,8,4.625000000000000
,1820,8,7.000000000000000
,1821,8,7.750000000000000
,1822,8,8.375000000000000
,1823,8,10.125000000000000
,1824,8,8.000000000000000
,1825,8,8.875000000000000
,1826,8,7.875000000000000
,1827,8,8.125000000000000
,1828,8,9.125000000000000
,1829,8,10.375000000000000
,1830,8,12.500000000000000
,1831,8,10.375000000000000
,1832,8,9.375000000000000
,1833,8,8.750000000000000
,1834,8,7.375000000000000
,1835,8,8.125000000000000
,1836,8,6.250000000000000
,1837,8,4.750000000000000
,1838,8,4.625000000000000
,1839,8,3.000000000000000
,1840,8,5.375000000000000
,1841,8,4.500000000000000
,1842,8,5.625000000000000
,1843,8,3.625000000000000
,1844,8,2.000000000000000
,1845,8,2.500000000000000
,1846,8,3.625000000000000
,1847,8,3.750000000000000
,1848,8,4.750000000000000
,1849,8,5.375000000000000
,1850,8,9.875000000000000
,1851,8,9.375000000000000
,1852,8,8.875000000000000
,1853,8,9.250000000000000
,1854,8,9.500000000000000
,1855,8,10.750000000000000
,1856,8,10.125000000000000
,1857,8,6.750000000000000
,1858,8,7.500000000000000
,1859,8,8.000000000000000
,1860,8,10.500000000000000
,1861,8,12.750000000000000
,1862,8,11.000000000000000
,1863,8,9.000000000000000
,1864,8,7.500000000000000
,1865,8,7.375000000000000
,1866,8,5.625000000000000
,1867,8,4.500000000000000
,1868,8,4.875000000000000
,1869,8,2.750000000000000
,1870,8,5.625000000000000
,1871,8,3.625000000000000
,1872,8,7.250000000000000
,1873,8,4.750000000000000
,1874,8,3.125000000000000
,1875,8,1.375000000000000
,1876,8,2.875000000000000
,1877,8,2.500000000000000
,1878,8,3.875000000000000
,1879,8,4.875000000000000
,1880,8,7.625000000000000
,1881,8,8.375000000000000
,1882,8,10.125000000000000
,1883,8,8.500000000000000
,1884,8,7.750000000000000
,1885,8,8.125000000000000
,1886,8,8.250000000000000
,1887,8,7.250000000000000
,1888,8,7.250000000000000
,1889,8,8.000000000000000
,1890,8,9.500000000000000
,1891,8,11.125000000000000
,1892,8,8.000000000000000
,1893,8,7.750000000000000
,1894,8,4.500000000000000
,1895,8,3.750000000000000
,1896,8,4.875000000000000
,1897,8,3.625000000000000
,1898,8,4.375000000000000
,1899,8,2.500000000000000
,1900,8,5.250000000000000
,1901,8,6.500000000000000
,1902,8,9.000000000000000
,1903,8,6.125000000000000
,1904,8,3.875000000000000
,1905,8,1.500000000000000
,1906,8,0.000000000000000
,1907,8,0.125000000000000
,1908,8,0.125000000000000
,1909,8,0.250000000000000
,1910,8,1.000000000000000
,1911,8,1.625000000000000
,1912,8,1.875000000000000
,1913,8,2.500000000000000
,1914,8,3.000000000000000
,1915,8,3.625000000000000
,1916,8,3.875000000000000
,1917,8,4.875000000000000
,1918,8,7.000000000000000
,1919,8,8.250000000000000
,1920,8,8.125000000000000
,1921,8,9.500000000000000
,1922,8,10.000000000000000
,1923,8,10.375000000000000
,1924,8,7.625000000000000
,1925,8,8.000000000000000
,1926,8,9.125000000000000
,1927,8,9.625000000000000
,1928,8,12.625000000000000
,1929,8,11.375000000000000
,1930,8,9.125000000000000
,1931,8,6.500000000000000
,1932,8,4.375000000000000
,1933,8,4.875000000000000
,1934,8,5.500000000000000
,1935,8,3.750000000000000
,1936,8,4.000000000000000
,1937,8,2.250000000000000
,1938,8,5.625000000000000
,1939,8,8.375000000000000
,1940,8,10.875000000000000
,1941,8,8.000000000000000
,1942,8,4.625000000000000
,1943,8,2.250000000000000
,1944,8,0.000000000000000
,1945,8,0.000000000000000
,1946,8,0.250000000000000
,1947,8,0.750000000000000
,1948,8,2.125000000000000
,1949,8,2.125000000000000
,1950,8,2.625000000000000
,1951,8,2.500000000000000
,1952,8,2.500000000000000
,1953,8,2.750000000000000
,1954,8,2.250000000000000
,1955,8,2.750000000000000
,1956,8,4.125000000000000
,1957,8,6.500000000000000
,1958,8,8.500000000000000
,1959,8,8.625000000000000
,1960,8,6.000000000000000
,1961,8,7.750000000000000
,1962,8,7.875000000000000
,1963,8,7.250000000000000
,1964,8,8.875000000000000
,1965,8,7.250000000000000
,1966,8,9.375000000000000
,1967,8,6.125000000000000
,1968,8,6.125000000000000
,1969,8,3.875000000000000
,1970,8,3.500000000000000
,1971,8,2.000000000000000
,1972,8,2.625000000000000
,1973,8,1.125000000000000
,1974,8,3.500000000000000
,1975,8,3.250000000000000
,1976,8,6.750000000000000
,1977,8,8.000000000000000
,1978,8,10.750000000000000
,1979,8,7.375000000000000
,1980,8,4.750000000000000
,1981,8,3.250000000000000
,1982,8,0.000000000000000
,1983,8,0.000000000000000
,1984,8,0.375000000000000
,1985,8,0.875000000000000
,1986,8,1.500000000000000
,1987,8,2.125000000000000
,1988,8,3.125000000000000
,1989,8,2.875000000000000
,1990,8,2.875000000000000
,1991,8,2.625000000000000
,1992,8,2.500000000000000
,1993,8,2.250000000000000
,1994,8,3.750000000000000
,1995,8,5.375000000000000
,1996,8,7.000000000000000
,1997,8,8.375000000000000
,1998,8,8.125000000000000
,1999,8,7.500000000000000
,2000,8,6.125000000000000
,2001,8,5.625000000000000
,2002,8,7.875000000000000
,2003,8,6.500000000000000
,2004,8,8.500000000000000
,2005,8,5.375000000000000
,2006,8,4.750000000000000
,2007,8,2.625000000000000
,2008,8,3.625000000000000
,2009,8,2.500000000000000
,2010,8,3.750000000000000
,2011,8,2.375000000000000
,2012,8,4.125000000000000
,2013,8,3.500000000000000
,2014,8,8.125000000000000
,2015,8,10.500000000000000
,2016,8,10.000000000000000
,2017,8,7.250000000000000
,2018,8,3.875000000000000
,2019,8,0.250000000000000
,2020,8,0.125000000000000
,2021,8,0.125000000000000
,2022,8,0.125000000000000
,2023,8,0.000000000000000
,2024,8,0.000000000000000
,2025,8,0.375000000000000
,2026,8,0.875000000000000
,2027,8,1.625000000000000
,2028,8,2.125000000000000
,2029,8,2.125000000000000
,2030,8,2.250000000000000
,2031,8,2.625000000000000
,2032,8,2.375000000000000
,2033,8,3.125000000000000
,2034,8,2.375000000000000
,2035,8,3.750000000000000
,2036,8,5.125000000000000
,2037,8,6.000000000000000
,2038,8,6.250000000000000
,2039,8,5.750000000000000
,2040,8,6.625000000000000
,2041,8,6.750000000000000
,2042,8,5.250000000000000
,2043,8,6.125000000000000
,2044,8,5.875000000000000
,2045,8,6.750000000000000
,2046,8,5.250000000000000
,2047,8,5.500000000000000
,2048,8,3.625000000000000
,2049,8,3.500000000000000
,2050,8,1.875000000000000
,2051,8,2.375000000000000
,2052,8,2.000000000000000
,2053,8,3.625000000000000
,2054,8,4.125000000000000
,2055,8,7.500000000000000
,2056,8,9.000000000000000
,2057,8,7.875000000000000
,2058,8,6.750000000000000
,2059,8,6.500000000000000
,2060,8,0.000000000000000
